downloadcount	movie
198	[美国][2015][小男孩][Little.Boy.2015.720p.BluRay.x264-GECKOS][雅各布·萨尔瓦提][剧情/喜剧/战争][720P][帖内中英字幕]
	
40	[美国][2015][迪斯尼动画电影短片合集][Walt Disney Animation Studios Short Films Collection 2015 BluRay 1080p AVC DTS-HD MA5.1-MTeam][喜剧/爱情/奇幻/动画][原盘][英文字幕]
	
253	[日本][2015][小森林 冬春篇][Little.Forest.Winter.Spring.2015.720p.BluRay.x264-WiKi][桥本爱/三浦贵大/松冈茉优/温水洋一][剧情][720P][暂无字幕]
	
3790	[大陆][2015][道士下山 ][Monk.Comes.Down.The.Mountain.2015.1080p.WEB-DL.x264.AAC-SeeHD][剧情/动作][1080P][无需字幕]
	
51	[大陆][1960][刘三姐][CCTV6HD.Liu.San.Jie.1960.720p.HDTV.x264-CMCTV][黄婉秋/刘世龙/夏宗学/梁音/张巨克][剧情/音乐][HDTV][中文字幕]
	
113	[美国][2014][成人初学者][Adult.Beginners.2014.720p.BluRay.x264-WiKi][尼克·克罗尔Nick Kroll/萝丝·拜恩Rose Byrne][喜剧][暂无字幕]
	
116	[大陆][2015][钟馗伏魔:雪妖魔灵][Zhongkui.Snow.Girl.and.the.Dark.Crystal.2015.BluRay.1080p.x264.DTS-BYRHD][动作/爱情/奇幻][1080P][中文字幕]
	
160	[日本][2014][谜样的他/娚的一生][Her.Granddaughter.BD1080P.X264.AAC.CHS][荣仓奈奈/丰川悦司/安藤樱/前野朋哉/落合扶树][剧情][1080P][中文字幕]
	
584	[美国][2015][冰雪奇缘:生日惊喜/冰雪奇缘:惊喜连连(台)/魔雪奇缘:发烧狂热(港)/冰雪热][Frozen.Fever.2015.SHORT.720p.BluRay.x264.DTS-RARBG][伊迪娜·门泽尔][喜剧/动画][720P][帖内中英字幕]
	
435	[大陆][2015][钟馗伏魔:雪妖魔灵][Zhongkui.Snow.Girl.and.the.Dark.Crystal.2015.720p.BluRay.x264-WiKi][陈坤/李冰冰][喜剧/奇幻][720P][无需字幕]
	
1239	[大陆][2015][小时代4:灵魂尽头][Tiny.Times.4.2015.1080p.WEB-DL.H264.AAC-BYRHD][杨幂/郭采洁/陈学冬][剧情/爱情][1080P][中文字幕]
	
69	[美国][2011][永不退缩2火爆对决][Never.Back.Down.2.2011.1080p.WEB-DL.DD5.1.H264-FGT][Stacey Asaro][剧情/动作][1080P][暂无字幕]
	
283	[美国][2003][飞龙再生/免死金牌][The.Medallion.2003.1080p.BluRay.x264.DD2.0-FGT][成龙][喜剧/动作/惊悚/奇幻][1080P][中文字幕]
	
700	[美国][2015][丧尸围城:瞭望塔][Dead.Rising.Watchtower.2015.1080p.BluRay.x264.DTS-RARBG][罗伯·里格尔][恐怖/科幻][1080P][帖内中文字幕]
	
61	[美国][2015][速度与激情7/狂野时速7(港)/玩命关头7(台)][Fast.and.Furious.7.2015.EXTENDED.BluRay.1080p.x264.2Audios-BYRHD][动作/犯罪][1080P][中文字幕]
	
528	[美国][2015][速度与激情7][Fast.and.Furious.7.2015.EXTENDED.BluRay.720p.x264.AC3-CMCT][动作/犯罪][720P][中英字幕]
	
	
	
370	[香港][2015][土豪520/土豪的情人节][Love.Without.Distance.2015.1080p.WEB-DL.x264.AAC-SeeHD][吴镇宇][剧情/喜剧][1080P][无需字幕]
	
23	[美国][2015][速度与激情7/狂野时速7(港)/玩命关头7(台)][Fast and Furious 7 2015 2in1 BluRay 1080p AVC DTS-HD MA7 1-MTeam][剧场版+加长版2合1 馒头压制 多国字幕 11段花絮 极致收藏版][剧情/动作/犯罪][原盘][中英字幕]
	
385	[美国][2015][刺客学妹][Barely.Lethal.2015.720p.BluRay.x264.DTS-RARBG][海莉·斯坦菲尔德][剧情/动作][720P][帖内中文字幕]
	
793	[美国][2015][分歧者2:绝地反击/分歧者2/反叛者/分歧者2:反叛者/叛乱者:强权终结(港)][Insurgent.2015.720p.BluRay.x264-SPARKS][凯特·温丝莱特][剧情/动作/奇幻][720P][帖内中英字幕]
	
89	[美国][1986][伴我同行][Stand.by.Me.1986.BD.MiniSD-TLF.mkv][ 瑞凡·菲尼克斯 / 威尔·惠顿 / 科里·费尔德曼 / 杰瑞·奥康奈尔 / 约翰·库萨克 /][剧情/冒险][720P][中文字幕]
	
253	[美国][2015][44号孩子/第44个孩子(台)/叛国追凶(港)][Child.44.2015.1080p.WEB-DL.DD5.1.H264-RARBG][汤姆·哈迪/乔尔·金纳曼/加里·奥德曼/劳米·拉佩斯][剧情/惊悚][1080P][中英字幕]
	
2299	[美国][2015][速度与激情7/狂野时速7(港)/玩命关头7(台) 加长版 内封中字][Furious.7.2015.720p.BluRay.x264.DTS-WiKi][动作][720P][中文字幕]
	
2431	[韩国][2015][工作女郎][workinggirl_2014_Nocut_HD][剧情/喜剧][720P][暂无字幕]
	
3360	[韩国][2014][奸臣][The.Treacherous.2014.720p.BluRay.x264.AAC-FHD][剧情][720P][帖内中文字幕]
	
883	[日本][2014][深夜食堂 电影版][SUBPIGMidnight Diner 2015720p][剧情/其他][720P][中文字幕]
	
260	[美国][2015][正义联盟:神明与怪物][Justice.League.Gods.and.Monsters.2015.BluRay.720p.DTS.x264-EPiC][迈克尔·C·豪尔/本杰明·布拉特/帕姬·布鲁斯特/塔玛拉·泰勒][动作/科幻/动画][720P][英文字幕]
	
3764	[大陆][2015][横冲直撞好莱坞][Hollywood.Adventures.2015.1080p.WEB-DL.x264.AAC-XJCTV][赵薇/黄晓明/佟大为][喜剧/动作/冒险][1080P][中文字幕]
	
477	[美国][2015][侏罗纪世界][Jurassic World][动作/科幻/冒险][1080P][暂无字幕]
	
3045	[美国][2015][泰迪熊 2][Ted.2.2015.UNCENSORED.1080p.HC.WEBRip.x264.AAC2.0-RARBG][Mark Wahlberg/Seth MacFarlane/Amanda Seyfried][喜剧][1080P][中文字幕]
	
543	[美国][2015][分歧者2:绝地反击][Insurgent 2015 1080p HDRip X264 AC3-EVO][动作/爱情/科幻/冒险][1080P][暂无字幕]
	
340	[香港][1991][监狱风云2:逃犯][Prison on Fire II 1991 BluRay 1080p iPad AAC x264-MTeamPAD][剧情/动作/犯罪][1080P][暂无字幕]
	
315	[美国][2010][天龙特攻队/A字特攻队/通天奇兵(港)][The A-Team 2010 BluRay iPad 1080p AAC x264-MTeamPAD][喜剧/动作/冒险][1080P][暂无字幕]
	
3124	[美国][2015][侏罗纪世界][Jurassic.World.2015.1080p.HDRip.X264.AC3-EVO][动作/科幻/冒险][1080P]
	
185	[德国][2004][飞行家/娱乐大亨(港)][The.Aviator.2004.720p.BluRay.x264-EbP][莱昂纳多·迪卡普里奥][纪录/运动][720P][英文字幕]
	
245	[大陆][2015][异种][Monsters.2015.HD1080P.X264.AAC.Mandarin.CHS.Mp4Ba][刘青/周浩东/吴妍妍][恐怖/惊悚][1080P][无需字幕]
	
693	[美国][2015][叛乱者:强权终结(港) / 分歧者2:叛乱者(台) / 分歧者2:反叛者 / 反叛者][Insurgent.2015.HDRip.x264-RARBG][谢琳·伍德蕾 / 提奥·詹姆斯 / 凯特·温丝莱特 / 奥克塔维亚·斯宾瑟 / 杰·科特尼 / 佐伊][动作][暂无字幕]
	
522	[大陆][2015][哺乳期的女人][Feed Me 2015 1080p WEBRip x264 AC3-SeeHD][陶泽如/余男/林浩/邬君梅][剧情][1080P][中英字幕]
	
378	[美国][2015][疯狂外星人/无敌安乐窝(港)/好家在一起(台)/斯麦克节快乐/家园][Home.2015.BluRay.720p.x264.4Audio.MNHD-FRDS][国台粤英四语 Q萌外星人 玩转地球][喜剧/动画/冒险][Blu-Ray][720P][自带中英字幕]
	
39	[美国][1998][我为玛丽狂/都是玛丽惹的祸/情迷索玛莉][There's.Something.About.Mary.1998.BluRay.720p.x264.AC3-CMCT][喜剧/爱情][720P][中英字幕]
	
1007	[美国][2015][猫和老鼠:搜寻间谍][Tom and Jerry Spy Quest 2015 1080p WEB-DL DD5.1 H.264-alfaHD][动画][1080P][英文字幕]
	
163	[美国][2015][疯狂外星人/家园/无敌安乐窝(港)/好家在一起(台)/斯麦克节快乐][Home.2015.1080p.BluRay.x264-SECTOR7][喜剧/科幻/动画/冒险][1080P][英文字幕]
	
303	[香港][1994][六指琴魔][Deadful.Melody.1994.HDTV.720p.x264.AC3-CnSCG][林青霞/元彪/刘嘉玲/午马][剧情/动作][720P][无需字幕]
	
142	[日本][2003][青之炎/十七岁完全犯罪][The.Blue.Light.2003.720p.BluRay.x264-WiKi][二宫和也/松浦亚弥/铃木杏/中村梅雀][剧情/爱情/犯罪][720P][中文字幕]
	
500	[美国][2010][十二宫/生死停留/死亡幻觉/万能钥匙/恐怖游轮/禁闭岛/穆赫兰道/致命ID/记忆碎片/七宗罪/致命魔术/搏击俱乐部/电锯惊魂][Zodiac/Stay/Donnie.Darko/The.Skeleton.Key/Triangle/Shutter.Island/Mulholland/Identity/Memento/Seven/][恐怖/犯罪][720P][中英字幕]
	
281	[美国][2013][招魂/诡屋惊凶实录(港)/厉阴宅(台)][The.Conjuring.2013.720p.BluRay.x264.DTS-WiKi][恐怖/惊悚][Blu-Ray][720P][附件中文字幕]
	
673	[美国][2015][灰姑娘/辛德瑞拉/仙履奇缘(港/台)][Cinderella.2015.BluRay.720p.x264.AC3-WOFEI][爱情/奇幻/冒险][BDRip][中英字幕]
	
784	[日本][2015][小森林 冬春篇][Little.Forest.Winter.&.Spring][剧情/家庭][720P][自带中文字幕]
	
5750	[大陆][2015][杀破狼2][Saat Po Long2][吴京/张晋/托尼贾/古天乐/任达华][剧情/动作/犯罪][DVDRip][中文字幕]
	
55	[美国][2011][红色之州][Red.State.2011.BluRay.1080p.DTS.x264-HDS][恐怖/惊悚][1080P][帖内中英字幕]
	
711	[美国][1997][不羁夜/一举成名/黄色片之夜][Boogie.Nights.1997.BluRay.720p.x264.MNHD-FRDS][朱丽安·摩尔][剧情/其他][Blu-Ray][720P][自带中英字幕]
	
166	[美国][2015][涉外大饭店2/黄金花第2大酒店/ 金盞花大酒店2/ 最好的玛丽戈德涉外饭店2][The.Second.Best.Exotic.Marigold.Hotel.2015.BluRay.720p.x264.MNHD-FRDS][剧情/喜剧][Blu-Ray][720P][自带中英字幕]
	
507	[大陆][2011][武林外传][My.Own.Swordsman.2011.720p.BluRay.x264.DTS-HDChina][闫妮/姚晨][喜剧/动作/其他][720P][无需字幕]
	
86	[美国][2014][恐影档案/惊恐诊所][Fear Clinic 2014 BluRay 720p DTS x264-EPiC][恐怖/惊悚][720P][暂无字幕]
	
574	[台湾][2014][军中乐园][Paradise.in.Service.2014.BluRay.720p.x264.MNHD-FRDS][阮经天/万茜/陈意涵/陈建斌 ][剧情/动作/战争][Blu-Ray][720P][自带中文字幕]
	
130	[印度][2014][外星醉汉PK地球神][PK.2014.720p.BluRay.x264.DTS-WiKi][阿米尔·汗/安努舒卡·莎玛/桑杰·达特/波曼·伊拉妮/沙鲁巴·舒克拉/苏尚特·辛格·拉吉普特][剧情/喜剧/奇幻/舞蹈][720P][暂无字幕]
	
899	[韩国][2012][嫌疑人X的献身/嫌疑人X][Perfect.Number..HR-HDTV.1024X576.x264-YYeTs][李瑶媛 / 柳承范][剧情/犯罪][HDTV][中文字幕]
	
450	[大陆][2015][战狼/兵锋/特种兵之战狼][Wolf.Warriors.2015.1080p.BluRay.x264-WiKi][吴京][动作/战争][1080P][中文字幕]
	
682	[大陆][2015][战狼/兵锋/特种兵之战狼][Wolf.Warriors.2015.720p.BluRay.x264-WiKi][吴京][动作/战争][720P][中文字幕]
	
281	[美国][2015][灰姑娘/仙履奇缘(港/台)][Cinderella.2015.720p.BluRay.x264-WiKi][爱情/奇幻/冒险][Blu-Ray][720P][自带中英字幕]
	
97	[大陆][2014][后会无期][The.Continent.2014.1080p.BluRay.x264-WiKi][陈柏霖/冯绍峰/王珞丹][剧情][1080P][帖内中文字幕]
	
148	[日本][2014][青春之旅真人版/闪烁的青春真人版][Blue.Spring.Ride.2014.720p.BluRay.x264-WiKi][本田翼][剧情/爱情][720P][中文字幕]
	
514	[日本][2014][欲动][Taksu.2014.1080p.BluRay.x264-WiKi][三津谷叶子/斋藤工/Cornelio Sunny/Tom Mes/高嶋宏行/松崎颯][剧情][1080P][帖内中文字幕]
	
100	[美国][2015][丹尼·科林斯/翻唱人生(台) / 巨星的回信(港)][Danny.Collins.2015.1080p.WEB-DL.DD5.1.H264-RARBG][ 阿尔·帕西诺/梅丽莎·贝努/詹妮弗·加纳][剧情/传记][1080P][帖内中文字幕]
	
424	[大陆][2014][太平轮(上)/太平轮:乱世浮生(港)/太平轮:乱世浮生I(台)/生死恋/1949][The.Crossing.I.2014.BluRay.720p.x264.MNHD-FRDS][剧情/爱情/战争][Blu-Ray][720P][自带中文字幕]
	
775	[美国][2001][侏罗纪公园三部曲][Jurassic.Park.Ultimate.Trilogy.1993-2001.BluRay.720p.DTS.2Audio.x264-CHD][动作/惊悚/科幻/冒险][720P][暂无字幕]
	
	
	
66	[美国][2014][欢迎来到我的世界][Welcome.to.Me.2014.BluRay.720p.x264.MNHD-FRDS][剧情/喜剧][REMUX][720P][自带中英字幕]
	
76	[英国][2009][血色侦程三部曲][The Red Riding Quartet.720p.BD中英双字][恐怖/惊悚/犯罪][720P][中英字幕]
	
244	[美国][2015][ 狱前教育][Get.Hard.2015.UNRATED.720p.BluRay.x264-SPARKS][威尔·法瑞尔][剧情/喜剧][720P][帖内中英字幕]
	
1253	[香港][2015][冲锋车][Two.Thumbs.Up.2015.720p.BluRay.x264-WiKi][吴镇宇/任达华][剧情/犯罪][720P][中文字幕]
	
513	[美国][2014][它在身后/鬼上你的床(港)/灵病(台)/神秘追随/形影不离][It.Follows.2014.BluRay.720p.x264.MNHD-FRDS][恐怖][Blu-Ray][720P][自带中英字幕]
	
635	[英国][2014][王牌特工:特工学院(未删减)][Kingsman.The.Secret.Service.UNCUT.2014.1080p.BluRay.x264.DTS-SODiHD][塔伦·埃格顿/柯林·菲尔斯/塞缪尔·杰克逊][喜剧/动作/犯罪/冒险][1080P][中文字幕]
	
813	[美国][2015][灰姑娘][灰姑娘.Cinderella.2015.HDRIP.720P.x364.AC3][莉莉·詹姆斯/理查德·麦登/凯特·布兰切特/海莉·阿特维尔][剧情/爱情/奇幻/冒险][中英字幕]
	
632	[台湾][2014][只要一分钟][One minute more][张钧甯/何润东/丁春诚/赖佩霞][爱情][720P]
	
3890	[香港][2015][赤道/大峡谷/赤盗][Helios.2015.1080p.WEB-DL.x264.AAC-SeeHD][张学友/张家辉/张震/余文乐/文咏珊/王学圻][剧情/动作/犯罪][1080P][无需字幕]
	
177	[美国][2015][丑女也有春天][The.Duff.2015.BluRay.1080p.AVC.DTS-HD.MA5.1-MTeam][无敌丑女演绎喜剧版歌舞青春][喜剧][原盘][中英字幕]
	
69	[美国][2014][枪长莫及/力所不及][Beyond.the.Reach.2014.LIMITED.720p.BluRay.x264-GECKOS][迈克尔·道格拉斯][动作/惊悚][720P][帖内中英字幕]
	
541	[美国][2015][超能查派/超人类:卓比(港)/成人世界(台)/查皮/伙伴][Chappie.2015.BluRay.720p.DTS.x264-MTeam][沙尔托·科普雷/戴夫·帕特尔/休·杰克曼][剧情/动作/科幻][720P][帖内中英字幕]
	
338	[英国][2015][幸存者/生存者][Survivor.2015.720p.WEB-DL.DD5.1.H264-RARBG][米拉·乔沃维奇/皮尔斯·布鲁斯南][动作/惊悚][720P][暂无字幕]
	
3200	[印度][2015][我的个神啊][P.K.][阿米尔·汗/安努舒卡·莎玛/桑杰·达特/波曼·伊拉妮/沙鲁巴·舒克拉/苏尚特·辛格·拉吉普特][剧情/喜剧/奇幻/舞蹈][720P][中英字幕]
	
274	[香港][1993][笑傲江湖3: 东方不败之风云再起][Swordsman 3:The East Is Red][林青霞/王祖贤/王静莹/于荣光/午马/林正英/许冠杰][剧情/动作/爱情][720P][中文字幕]
	
335	[美国][2015][拉撒路效应/起死回生/永夜魔女(台)/回魂实验(港)][The.Lazarus.Effect.2015.720p.BluRay.x264-iNFAMOUS][马克·杜普拉斯/奥利维亚·王尔德][剧情/恐怖/惊悚][720P][帖内中文字幕]
	
231	[美国][2015][超能查派/查皮/伙伴/超人类:卓比(港)/成人世界(台)][Chappie.2015.720p.BluRay.x264-SPARKS][沙尔托·科普雷/戴夫·帕特尔/休·杰克曼][剧情/动作/科幻][720P][帖内中文字幕]
	
540	[法国][1994][这个杀手不太冷/杀手莱昂/终极追杀令][Leon.The.Professional.DC.1994.BluRay.720p.x264.AC3-CMCT][让·雷诺/娜塔丽·波特曼][剧情/惊悚/犯罪][BDRip][中英字幕]
	
21	[美国][2010][盗梦空间/奠基/心灵犯案/潜行凶间(港)/全面启动(台)][Inception.2010.1080p.Blu-ray.VC-1.DTS-HD.MA.5.1-Tay][动作/科幻][Blu-Ray][1080P][自带中英字幕]
	
4702	[大陆][2015][何以笙箫默/何以笙箫默电影版][You.Are.My.Sunshine.2015.1080p.WEB-DL.x264.AAC-SeeHD][黄晓明/杨幂/佟大为][喜剧/爱情][1080P][无需字幕]
	
384	[香港][1992][笑傲江湖2:东方不败][The.Legend.of.the.Swordsman.1992.720p.BluRay.x264-GiMCHi][李连杰/林青霞][剧情/动作][720P][无需字幕]
	
143	[法国][2009][凯尔经的秘密][凯尔经的秘密 The.Secret.of.Kells.2009.BluRay.720p.x264.AC3-WOFEI.mkv][ 伊万·麦克奎尔 / 布莱丹·格里森 / 肖恩·列侬 / Christen Mooney / Lia][家庭/奇幻/动画/冒险][720P][中英字幕]
	
53	[美国][2014][怪兽:黑暗大陆][Monsters.Dark.Continent.2014.1080p.BluRay.AVC.DTS-HD.MA.5.1-bb@HDSky][地球人与外星人誓死决战 惊天秘密步步揭开][剧情/惊悚/科幻][1080P][中英字幕]
	
126	[日本][2012][永远的三丁目的夕阳][Always Sunset on Third Street 3][剧情][720P][中文字幕]
	
2024	[日本][2014][哆啦A梦:伴我同行 / 与我同行的哆啦A梦][Stand.By.Me.Doraemon.2014.BluRay.iPad.720p.x264.AAC-BYRPAD][水田山葵][剧情/动画][720P][中文字幕]
	
339	[美国][2015][焦点/决胜焦点(台)/千骗万化(港)][Focus.2015.BluRay.720p.x264.AC3-CnSCG][剧情/喜剧/犯罪][BDRip][中英字幕]
	
29	[美国][2014][欢迎来到我的世界][Welcome to Me 2014 BluRay 1080p AVC TrueHD5.1-MTeam][边缘型人格障碍患者飞上枝头 心灵鸡汤正确的打开方式][剧情/喜剧][1080P][帖内中文字幕]
	
963	[美国][2015][疯狂外星人][Home.2015.HD720P.X264.AAC.Mp4Ba][吉姆·帕森斯 / 蕾哈娜 / 史蒂夫·马丁 / 詹妮弗·洛佩兹 / 马特·琼斯 ][喜剧/科幻/动画/冒险][720P][中英字幕]
	
419	[香港][1994][国产凌凌漆/凌凌漆大战金枪客/国产零零漆][From.Beijing.with.Love.1994.720p.BluRay.x264-WiKi][周星驰][喜剧/动作][720P][中文字幕]
	
260	[美国][2015][海绵宝宝历险记:海绵出水][The.SpongeBob.Movie.Sponge.Out.of.Water.2015.BluRay.iPad.1080p.AAC.x264-MTeamPAD][安東尼奧·班德拉斯][喜剧/家庭/动画][1080P][中文字幕]
	
692	[美国][2015][时光尽头的恋人/时空永恒的爱恋(台)][The.Age.of.Adaline.2015.720p.WEB-DL.DD5.1.H264-RARBG][布蕾克·莱弗利/米契尔·哈思曼/哈里][剧情/爱情/奇幻][720P][帖内中文字幕]
	
393	[大陆][2002][英雄][Hero.2002.CHINESE.1080p.BluRay.x264.DD5.1-FGT][李连杰/梁朝伟/张曼玉/陈道明/章子怡][剧情/动作/冒险/战争][1080P][无需字幕]
	
388	[香港][2004][功夫][Kung.Fu.Hustle.2004.BluRay.1080p.DD5.1.2Audio.x264-MTeam][周星驰/黄圣依/元华][喜剧/动作][1080P][无需字幕]
	
1217	[大陆][2015][战狼/特种兵之战狼/兵锋][Wolf.Warriors.2015.1080p.WEB-DL.x264.AAC-SeeHD][吴京/余男][动作/战争][1080P][无需字幕]
	
2240	[美国][2015][海绵宝宝历险记:海绵出水/海绵宝宝:海陆大出击(台)][The.SpongeBob.Movie.Sponge.Out.of.Water.2015.720p.BluRay.x264-ALLiANCE][安东尼奥·班德拉斯][喜剧/动画/冒险][720P][帖内中英字幕]
	
148	[美国][2015][女狙击手/塞瓦斯托波尔战][Battle.for.Sevastopol.2015.BluRay.1080p.DTS.x264-beAst][塞巴斯蒂安·安东/Joan Blackham/Vitaliy Linetskiy...][剧情/爱情/传记][1080P][中文字幕]
	
744	[美国][2015][疯狂外星人/家园/无敌安乐窝(港)/好家在一起(台)/斯麦克节快乐][Home.2015.720p.WEB-DL.AAC2.0.H264-RARBG][吉姆·帕森斯 /蕾哈娜/史蒂夫·马丁/詹妮弗·洛佩兹...][喜剧/科幻/动画/冒险][720P][暂无字幕]
	
109	[美国][2014][守坝员][The Dam Keeper][动画][1080P][中英字幕]
	
2659	[美国][2014][王牌特工:特工学院/皇家特工:间谍密令(港)][Kingsman.The.Secret.Service.2014.720p.BluRay.x264-SPARKS][塔伦·埃格顿/柯林·菲尔斯/ 塞缪尔·杰克逊][喜剧/动作/犯罪/冒险][720P][英文字幕]
	
273	[美国][2015][仲夏夜魔法/奇异魔法/仲夏魔法夜][Strange.Magic.2015.720p.WEB-DL.DD5.1.H264-RARBG][克里斯汀·肯诺恩斯 / 埃文·蕾切尔·伍德 / 彼得·斯特曼 / 艾伦·卡明 / 玛娅·鲁道夫 / ][家庭/奇幻/动画/舞蹈][720P][帖内中文字幕]
	
222	[美国][2014][X射线营地][Camp X-Ray.2014.BD720P.X264.AAC.Mp4Ba][克里斯汀·斯图尔特 / 佩曼·莫阿迪 / 莱恩·加里逊 / 约瑟夫·朱利安·索里亚 / Mark L][剧情][720P][中英字幕]
	
1197	[香港][2015][暴疯语][Insanity.2015.1080p.WEB-DL.x264.AC3-SeeHD][刘青云/黄晓明/薛凯琪...][惊悚/其他][1080P][中文字幕]
	
56	[大陆][2012][隐私保险箱][隐私保险箱.HD720P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba][古力娜扎/辜承/郭东文/王劲松...][剧情/爱情/其他][720P][中英字幕]
	
599	[德国][2014][我是谁:没有绝对安全的系统][Who.Am.I.Kein.System.ist.sicher.2014.BluRay.720p.MNHD-FRDS][汤姆·希林/埃利亚斯·穆巴里克/沃坦·维尔克·默林][惊悚/科幻][720P][英文字幕]
	
34	[美国][2015][麦克法兰/夢想越野隊(台)][McFarland 2015 BluRay 1080p DTS x264-MTeam][凯文·科斯特纳/卡洛斯·普拉斯/戴安娜·玛丽亚·里瓦 ][剧情/运动][1080P][中英字幕]
	
428	[香港][2015][吉星高照2015][Lucky.Star.2015.720p.BluRay.x264-WiKi][曾志伟/王祖蓝][喜剧][720P][无需字幕]
	
271	[美国][2015][阁楼/裸命屋(港)][The Loft 2014 BluRay 720p DTS x264-EPiC][惊悚][720P][中文字幕]
	
218	[美国][2015][焦点][Focus.2015.720p.BluRay.x264-SPARKS][威尔·史密斯][剧情/喜剧/犯罪][720P][暂无字幕]
	
903	[美国][2014][王牌特工:特工学院皇家特工:间谍密令(港)/金牌特务(台)(俄版)][Kingsman.The.Secret.Service.2014.1080p.WEB-DL.x264.AC3-EVO][科林·费斯][剧情/冒险][1080P][帖内中文字幕]
	
414	[台湾][2015][十万伙急][Time.Is.Money.2015.720p.BluRay.x264-WiKi][康康/吴宗宪/吴孟达/王彩桦/王予柔][喜剧][720P][无需字幕]
	
	
	
4826	[美国][2015][机械姬/机器夏娃][Ex.Machina.2015.720p.BluRay.x264-SPARKS][多姆纳尔·格里森][剧情/惊悚/科幻][Blu-Ray][720P][附件中英字幕]
	
2907	[美国][2015][速度与激情7/狂野时速7(港)/玩命关头7(台)][Fast and Furious 7 2015 1080p HDRip x264 AAC-KiNGDOM ][范·迪塞尔 Vin Diesel/保罗·沃克 Paul Walker/杰森·斯坦森 Jason St][动作/惊悚/犯罪][1080P][帖内中文字幕]
	
158	[香港][1989][合家欢][Mr Coconut 1989 720p BluRay x264-WiKi][许氏兄弟喜剧时代系列之二][喜剧][720P][中文字幕]
	
320	[香港][1988][鸡同鸭讲][Chicken.and.Duck.Talk.1988.720p.BluRay.x264-WiKi][许氏兄弟喜剧时代系列之一][喜剧][720P][中文字幕]
